,br_female_outerwear_7,br_female_outerwear_105,br_female_outerwear_110,br_female_outerwear_170,br_female_pants_45,br_female_pants_50,br_female_pants_93,br_female_shoes_53,br_female_shoes_92,br_female_shoes_108,br_female_shoes_308,br_female_skirt_10,br_female_top_215,br_male_pants_79,br_male_top_45,br_male_top_81,br_male_top_119,br_male_top_132,br_male_top_163,br_female_texture_42,br_female_texture_75,br_male_texture_19,cn_female_outerwear_32,cn_female_pants_131,cn_female_shoes_132,cn_female_skirt_7,cn_female_skirt_21,cn_female_top_74,cn_female_top_94,cn_female_top_393,cn_female_top_403,cn_male_outerwear_108,cn_male_outerwear_129,cn_male_pants_56,cn_male_pants_71,cn_male_pants_97,cn_male_top_67,cn_female_colortrend_5,cn_male_texture_22,cn_male_texture_47,eu_female_outerwear_6,eu_female_outerwear_23,eu_female_outerwear_28,eu_female_outerwear_161,eu_female_pants_15,eu_female_pants_23,eu_female_pants_122,eu_female_shoes_71,eu_female_shoes_171,eu_female_shoes_199,eu_female_shoes_209,eu_female_shorts_26,eu_female_shorts_36,eu_female_shorts_37,eu_female_top_100,eu_female_top_109,eu_female_top_198,eu_female_top_323,eu_male_pants_21,eu_male_pants_76,eu_male_pants_91,eu_male_shoes_19,eu_male_top_96,eu_female_colortrend_24,eu_female_texture_3,eu_female_texture_60,eu_male_texture_17,eu_male_texture_54,jp_female_pants_48,jp_female_shoes_99,jp_female_shoes_259,jp_female_top_68,jp_female_top_148,jp_female_top_291,jp_female_top_340,jp_male_outerwear_36,jp_male_outerwear_119,jp_male_pants_47,jp_male_shoes_1,jp_male_shoes_32,jp_male_shoes_65,jp_male_top_3,jp_male_top_78,jp_male_top_84,jp_male_top_122,jp_male_top_150,jp_female_texture_1,us_female_outerwear_118,us_female_outerwear_176,us_female_shoes_96,us_female_shoes_255,us_female_shorts_36,us_female_skirt_2,us_female_top_202,us_female_top_228,us_female_top_359,us_female_top_386,us_male_outerwear_39,us_male_pants_4,us_male_top_79
2015-01-05,0.0020880070693312077,0.0020880070693312077,0.0041760141386624145,0.033408113109299316,0.015128644424373191,0.04790737401051511,0.03782161106093298,0.006545507477680452,0.0,0.003272753738840226,0.07200058225448497,0.03884786657712573,0.0010227509791051878,0.01745352502323549,0.005995482789693572,0.011990965579387143,0.019984942632311903,0.005995482789693572,0.0,0.000588987137258698,0.001177974274517396,0.0032701996167562365,0.033408113109299316,0.005042881474791063,0.013091014955360905,0.046617439892550884,0.07769573315425146,0.0010227509791051878,0.0020455019582103755,0.0010227509791051878,0.0020455019582103755,0.009258054488759257,0.023145136221898142,0.054542265697610906,0.045815503185993166,0.17671694086025935,0.023981931158774287,0.010601768470656563,0.0,0.0,0.018792063623980868,0.008352028277324829,0.022968077762643282,0.006264021207993623,0.030257288848746382,0.002521440737395532,0.005042881474791063,0.0,0.004909130608260339,0.008181884347100566,0.0,0.028094645245316074,0.0,0.014047322622658035,0.0010227509791051878,0.0020455019582103755,0.0030682529373155638,0.01840951762389338,0.0719957907208464,0.0239985969069488,0.0021816906279044364,0.031859497405243416,0.10392170168802192,0.002355948549034792,0.000588987137258698,0.001177974274517396,0.0010900665389187458,0.0,0.03277872958614191,0.009818261216520678,0.006545507477680452,0.0061365058746311275,0.004091003916420751,0.005113754895525939,0.008182007832841502,0.02545964984408796,0.020830622599708328,0.004363381255808873,0.023170543567449763,0.014481589729656102,0.0,0.0,0.003996988526462381,0.021983436895543097,0.0019984942632311907,0.0,0.001177974274517396,0.0041760141386624145,0.0,0.003272753738840226,0.006545507477680452,0.08428393573594822,0.01553914663085029,0.0010227509791051878,0.0061365058746311275,0.008182007832841502,0.004091003916420751,0.02545964984408796,0.00654507188371331,0.037971391001392615
2015-01-12,0.002325604678746591,0.011628023393732955,0.002325604678746591,0.06976814036239773,0.01156527025173942,0.0578263512586971,0.06476551340974075,0.005874615510347857,0.0,0.0,0.08224461714487,0.03249434736918063,0.001001839578869069,0.014635471902458853,0.010557945293395536,0.006334767176037322,0.033785424938865716,0.0021115890586791072,0.008446356234716429,0.0005483289673458,0.0005483289673458,0.0021804917550284414,0.034884070181198865,0.004626108100695768,0.013217884898282678,0.024370760526885468,0.04061793421147578,0.0,0.0030055187366072066,0.001001839578869069,0.002003679157738138,0.016918346218329813,0.021752159423566904,0.06899579611159172,0.08154048631369931,0.2341675504393416,0.031673835880186615,0.0126115662489534,0.0021804917550284414,0.0010902458775142207,0.0255816514662125,0.011628023393732955,0.02093044210871932,0.011628023393732955,0.043948026956609786,0.004626108100695768,0.004626108100695768,0.0,0.008811923265521786,0.005874615510347857,0.0,0.06770817246639613,0.0,0.02256939082213204,0.002003679157738138,0.0030055187366072066,0.010018395788690687,0.016029433261905104,0.06690501441124047,0.03763407060632276,0.0,0.05400011311880465,0.15203441222489572,0.0038383027714206,0.0016449869020374,0.0005483289673458,0.0,0.0,0.039321918855914025,0.01028057714310875,0.014686538775869644,0.0030055187366072066,0.005009197894345343,0.002003679157738138,0.005009197894345343,0.02658597262880399,0.014501439615711268,0.012544690202107588,0.06536855798592142,0.017052667300675152,0.008526333650337576,0.008446356234716429,0.0042231781173582145,0.02322747964547018,0.0021115890586791072,0.010557945293395536,0.0038383027714206,0.009302418714986363,0.002325604678746591,0.0029373077551739287,0.014686538775869644,0.04513878164426408,0.024370760526885468,0.0030055187366072066,0.00901655620982162,0.007012877052083482,0.002003679157738138,0.04592122544975235,0.014635471902458853,0.05278972646697768
2015-01-19,0.002217019528961101,0.01330211717376661,0.002217019528961101,0.04655741010818313,0.03381502919395253,0.08453757298488132,0.03864574765023146,0.007464261390190516,0.002985704556076206,0.0,0.08807828440424809,0.016199032960495224,0.0020779239259153108,0.02579409171792891,0.027304803153196115,0.0019503430823711511,0.03705651856505187,0.0078013723294846045,0.0039006861647423023,0.0005632334964175992,0.0016897004892527981,0.0010901810234724117,0.03325529293441652,0.009661436912557863,0.01940707961449534,0.008099516480247612,0.016199032960495224,0.0,0.0041558478518306215,0.0020779239259153108,0.003116885888872965,0.0141941322750341,0.03311964197507957,0.08812981336959044,0.07738227515378672,0.2729874706814143,0.02340411698845381,0.01464407090685758,0.0010901810234724117,0.0010901810234724117,0.019953175760649908,0.01330211717376661,0.024387214818572117,0.019953175760649908,0.05313790301906826,0.007246077684418399,0.009661436912557863,0.001492852278038103,0.013435670502342928,0.010449965946266722,0.001492852278038103,0.03939263512709423,0.0,0.023635581076256542,0.0020779239259153108,0.003116885888872965,0.006233771777745931,0.014545467481407176,0.1010268592285549,0.03869113757689336,0.006448522929482227,0.048679979489823895,0.16577916200154785,0.0016897004892527981,0.0,0.0016897004892527981,0.0,0.0010901810234724117,0.05313790301906826,0.013435670502342928,0.007464261390190516,0.0041558478518306215,0.005194809814788276,0.0020779239259153108,0.006233771777745931,0.03548533068758525,0.03548533068758525,0.008598030572642969,0.060134092310958925,0.02863528205283758,0.017181169231702553,0.0039006861647423023,0.0019503430823711511,0.013652401576598056,0.0078013723294846045,0.005851029247113454,0.0016897004892527981,0.011085097644805506,0.0,0.002985704556076206,0.007464261390190516,0.03939263512709423,0.024298549440742837,0.0020779239259153108,0.0041558478518306215,0.009350657666618896,0.0010389619629576554,0.03785101940009093,0.01934556878844668,0.058510292471134526
2015-01-26,0.006811694138969826,0.0045411294259798856,0.006811694138969826,0.06584637667670833,0.016834526862209206,0.06493317503994979,0.0408838509510795,0.008860825932983058,0.0,0.0014768043221638429,0.06940980314170063,0.04973662343897259,0.0031408241133044647,0.01439047436880921,0.01028649149370247,0.006171894896221481,0.0329167727798479,0.0041145965974809864,0.0,0.0,0.0,0.0,0.040870164833818966,0.007214797226661088,0.0103376302551469,0.03978929875117807,0.08952592219015065,0.0,0.0010469413711014883,0.0,0.0010469413711014883,0.016216610359349282,0.032433220718698565,0.03837459831682456,0.04077301071162609,0.2206539403217412,0.02468757958488593,0.012421562090438798,0.0011426371925134368,0.0,0.02270564712989942,0.01135282356494971,0.027246776555879305,0.018164517703919542,0.04809864817774059,0.004809864817774059,0.007214797226661088,0.007384021610819216,0.014768043221638431,0.013291238899474587,0.0,0.08790116938282014,0.012557309911831448,0.012557309911831448,0.0031408241133044647,0.0052347068555074405,0.007328589597710418,0.025126592906435718,0.07195237184404604,0.01439047436880921,0.0,0.021637333607693127,0.08434923024836025,0.004516931669250472,0.000564616458656309,0.000564616458656309,0.0,0.0011426371925134368,0.05050358058662762,0.008860825932983058,0.008860825932983058,0.007328589597710418,0.007328589597710418,0.0062816482266089295,0.007328589597710418,0.016216610359349282,0.018919378752574163,0.007195237184404605,0.0370925718989025,0.015455238291209376,0.0123641906329675,0.0020572982987404932,0.006171894896221481,0.014401088091183456,0.01028649149370247,0.0020572982987404932,0.002823082293281545,0.006811694138969826,0.0,0.0,0.008860825932983058,0.050229239647325785,0.03978929875117807,0.0062816482266089295,0.007328589597710418,0.01151635508211637,0.0,0.02973045232547368,0.0,0.04320326427355037
2015-02-02,0.005504871791461594,0.0,0.00825730768719239,0.04679141022742354,0.02504225835177253,0.07763100089049484,0.04507606503319055,0.004917874818531824,0.0016392916061772748,0.004917874818531824,0.07212883067180009,0.0851943555313596,0.002059951876541258,0.01623515113151338,0.017721447702309483,0.008860723851154741,0.062025066958083186,0.011075904813943426,0.004430361925577371,0.0,0.0005810657957367432,0.0013240069627278946,0.030276794853038764,0.005008451670354505,0.019671499274127296,0.05963604887195171,0.0851943555313596,0.002059951876541258,0.003089927814811887,0.0,0.005149879691353145,0.016624447061794376,0.029924004711229874,0.03788201930686455,0.05411717043837793,0.2732917107138085,0.03322771444183028,0.013945579097681831,0.0,0.0,0.030276794853038764,0.022019487165846376,0.024771923061577168,0.01651461537438478,0.02504225835177253,0.005008451670354505,0.005008451670354505,0.0,0.009835749637063648,0.006557166424709099,0.0,0.0,0.0,0.011294349675376065,0.002059951876541258,0.002059951876541258,0.006179855629623774,0.015449639074059437,0.06764646304797241,0.02435272669727007,0.0,0.02281687864894427,0.11518941006501165,0.0017431973872102289,0.0,0.0,0.0,0.0,0.0475802908683678,0.014753624455595473,0.0032785832123545496,0.005149879691353145,0.002059951876541258,0.003089927814811887,0.006179855629623774,0.023274225886512127,0.006649778824717749,0.0027058585219188963,0.07225344905499018,0.03802813108157378,0.01901406554078689,0.0,0.004430361925577371,0.026582171553464217,0.004430361925577371,0.008860723851154741,0.001162131591473486,0.005504871791461594,0.002752435895730797,0.0,0.0032785832123545496,0.011294349675376065,0.0425971777656798,0.001029975938270629,0.005149879691353145,0.011329735320976921,0.0,0.013299557649435498,0.005411717043837793,0.028797352516252907
2015-02-09,0.007823786975174154,0.009779733718967691,0.0,0.06845813603277384,0.016306947978585406,0.07338126590363432,0.05095921243307939,0.005438968479047329,0.0013597421197618323,0.0,0.10062091686237558,0.037211875225839464,0.0009249972783903696,0.015815665715321173,0.007695630104589852,0.011543445156884777,0.0365542429968018,0.007695630104589852,0.003847815052294926,0.001504440103186334,0.0005014800343954447,0.00104308662298308,0.03716298813207723,0.006115105491969528,0.014957163317380152,0.02480791681722631,0.04961583363445261,0.0018499945567807391,0.0018499945567807391,0.0027749918351711077,0.0073999782271229565,0.01626755893429337,0.020915432915520046,0.04066885469654017,0.07681894776013144,0.2169005583815476,0.04040205804909672,0.03109176213251757,0.00104308662298308,0.00104308662298308,0.025427307669316,0.01173568046276123,0.035207041388283684,0.009779733718967691,0.06318942341701844,0.002038368497323176,0.006115105491969528,0.005438968479047329,0.010877936958094659,0.01223767907785649,0.0,0.057645313702669225,0.01921510456755641,0.09607552283778203,0.009249972783903694,0.0027749918351711077,0.013874959175855541,0.02219993468136886,0.06778142449423362,0.031631331430642354,0.009037523265897816,0.020705970399349145,0.0884997462027833,0.004011840275163558,0.0010029600687908894,0.0005014800343954447,0.0,0.0,0.04892084393575621,0.010877936958094659,0.0,0.0064749809487325855,0.0064749809487325855,0.0009249972783903696,0.010174970062294064,0.011619684953066691,0.006971810971840015,0.006778142449423361,0.07099189851205423,0.023663966170684742,0.023663966170684742,0.0057717225784423894,0.001923907526147463,0.03463033547065433,0.0057717225784423894,0.003847815052294926,0.0005014800343954447,0.013691627206554771,0.003911893487587077,0.0027194842395236647,0.0,0.15372083654045127,0.04341385443014603,0.0036999891135614782,0.0027749918351711077,0.0073999782271229565,0.0018499945567807391,0.03718299184981341,0.013556284898846723,0.019239075261474628
2015-02-16,0.0018681716684781668,0.018681716684781663,0.0056045150054345,0.07472686673912668,0.03648539016302792,0.07297078032605585,0.053654985533864594,0.0014147690484094665,0.0042443071452284,0.0014147690484094665,0.0933747571950248,0.049737896023878535,0.003918910070317031,0.0134854099779901,0.017819418589167576,0.008909709294583788,0.03742077903725191,0.0035638837178335147,0.005345825576750273,0.000961718601764591,0.0004808593008822955,0.0,0.033627090032607,0.004292398842709167,0.0169772285809136,0.049737896023878535,0.049737896023878535,0.003918910070317031,0.0009797275175792578,0.0,0.004898637587896289,0.0072790023694599935,0.0072790023694599935,0.04719893492296536,0.04944650325263037,0.3236498394717624,0.019601360448084332,0.029332417353820025,0.0010024609600462787,0.0010024609600462787,0.02989074669565067,0.0037363433369563335,0.02615440335869433,0.0168135450163035,0.05150878611251001,0.01073099710677292,0.004292398842709167,0.009903383338866265,0.028295380968189333,0.018391997629323063,0.0014147690484094665,0.02389533228889524,0.0,0.011947666144447618,0.002939182552737773,0.0009797275175792578,0.014695912763688866,0.0254729154570607,0.08990273318660068,0.024723251626315185,0.0134854099779901,0.03592841016467355,0.11404427897067247,0.009617186017645909,0.000961718601764591,0.002885155805293773,0.0,0.0,0.045070187848446255,0.011318152387275732,0.009903383338866265,0.005878365105475547,0.0068580926230548045,0.003918910070317031,0.009797275175792578,0.029116009477839967,0.021837007108379974,0.017980546637320134,0.06909309647052607,0.02763723858821042,0.019346067011747296,0.0017819418589167574,0.0035638837178335147,0.014255534871334059,0.005345825576750273,0.005345825576750273,0.0014425779026468865,0.0,0.0037363433369563335,0.0014147690484094665,0.009903383338866265,0.035842998433342856,0.035527068588484666,0.0068580926230548045,0.004898637587896289,0.009797275175792578,0.003918910070317031,0.02426334123153331,0.02022811496698515,0.0338568953194184
2015-02-23,0.009821214477313092,0.0216066718500888,0.0019642428954626183,0.10999760214590662,0.02427490453620335,0.07282471360861005,0.07723833261519247,0.008716119189360253,0.0014526865315600422,0.0,0.11912029558792345,0.06807652811948292,0.0009254475873224084,0.015556617452192209,0.007594178037437013,0.00569563352807776,0.047463612733981315,0.00569563352807776,0.0,0.00045161166066466966,0.0013548349819940088,0.003343716033192957,0.07071274423665426,0.004413619006582427,0.03050641716276089,0.05569897755230421,0.07426530340307229,0.0009254475873224084,0.0,0.002776342761967225,0.00647813311125686,0.02216333979211225,0.03201371303305103,0.03111323490438441,0.0555593480435436,0.3177994708090694,0.01898544509359253,0.02032252472991013,0.0,0.0,0.03339212922286451,0.007856971581850473,0.02553515764101404,0.015713943163700946,0.03972257105924185,0.01324085701974728,0.004413619006582427,0.0043580595946801255,0.0377698498205611,0.017432238378720506,0.0014526865315600422,0.011902356517775794,0.011902356517775794,0.011902356517775794,0.0046272379366120425,0.0018508951746448172,0.011105371047868904,0.026837980032349846,0.095562078634895,0.015556617452192209,0.0,0.05600245782995923,0.16517337231425502,0.005870951588640705,0.0013548349819940088,0.0,0.0011145720110643188,0.0,0.05517023758228034,0.008716119189360253,0.008716119189360253,0.00555268552393445,0.007403580698579269,0.009254475873224085,0.00647813311125686,0.02462593310234695,0.012312966551173476,0.008889495686966975,0.05600245782995923,0.015556238286099788,0.006222495314439915,0.0037970890187185064,0.0,0.01328981156551477,0.007594178037437013,0.0018985445093592532,0.0018064466426586786,0.015713943163700946,0.005892728686387854,0.0,0.008716119189360253,0.023804713035551588,0.037132651701536144,0.00647813311125686,0.007403580698579269,0.010179923460546494,0.0009254475873224084,0.02216333979211225,0.024446113139159183,0.03417380116846655
2015-03-02,0.011196931308710124,0.011196931308710124,0.009330776090591771,0.08957545046968099,0.027308178695210742,0.07217161512305698,0.04681402062036128,0.010988276595021105,0.0,0.0,0.12941747989691524,0.06517199409667496,0.0009207635420395136,0.013226958935222388,0.009179673848994123,0.007343739079195298,0.0293749563167812,0.016523412928189422,0.0,0.0,0.000961275248446256,0.0021495305611005807,0.05411850132543226,0.0019505841925150532,0.019534713946704186,0.0592472673606136,0.0592472673606136,0.0,0.004603817710197568,0.002762290626118541,0.005524581252237082,0.02678998519371052,0.045542974829307886,0.06172580836437114,0.0925887125465567,0.3020155623542445,0.022031217237585898,0.02451251883537953,0.0010747652805502906,0.0,0.039189259580485435,0.016795396963065187,0.037323104362367084,0.014929241744946831,0.0585175257754516,0.00585175257754516,0.0019505841925150532,0.00732551773001407,0.03906942789340837,0.015871955081697153,0.0024418392433380232,0.07387965204657962,0.0,0.061566376705483025,0.005524581252237082,0.009207635420395136,0.009207635420395136,0.018415270840790268,0.09479320570242712,0.03086290418218557,0.011022465779351991,0.04139882132495177,0.10464828187853302,0.0033644633695618965,0.0014419128726693845,0.000961275248446256,0.0,0.0010747652805502906,0.03901168385030106,0.010988276595021105,0.009767356973352093,0.009207635420395136,0.014732216672632215,0.002762290626118541,0.005524581252237082,0.029468983713081574,0.008036995558113156,0.011022465779351991,0.060718271276595924,0.016559528529980706,0.013799607108317256,0.005507804309396474,0.007343739079195298,0.014687478158390596,0.005507804309396474,0.0018359347697988245,0.002883825745338769,0.011196931308710124,0.007464620872473414,0.0012209196216690116,0.009767356973352093,0.09850620272877283,0.04147308715242952,0.004603817710197568,0.009207635420395136,0.0064453447942765954,0.0018415270840790269,0.04018497779056578,0.015431452091092784,0.027539021546982373
2015-03-09,0.004246882290059397,0.008493764580118794,0.004246882290059397,0.11466582183160373,0.03101949333257696,0.08641144571217868,0.050960596189233584,0.01081762307360122,0.0013522028842001526,0.0013522028842001526,0.10411962208341173,0.05919548520455348,0.0009418484819443668,0.006435677027826758,0.010552751169958886,0.008793959308299074,0.04396979654149536,0.01934671047825796,0.005276375584979443,0.0010415541290093758,0.0005207770645046879,0.002028613396539643,0.06370323435089095,0.01772542476147255,0.024339651915602747,0.052618209070714204,0.0789273136060713,0.0,0.0,0.004709242409721834,0.0018836969638887332,0.020610186834707386,0.02290020759411932,0.0407592878429028,0.05363064189855632,0.3132029486875689,0.029899461648216843,0.020310305515682827,0.0,0.0010143066982698217,0.025481293740356386,0.012740646870178193,0.044592264045623664,0.019110970305267285,0.048744918094049516,0.006647034285552207,0.01772542476147255,0.004056608652600458,0.03245286922080366,0.013522028842001526,0.0013522028842001526,0.03910180279459825,0.0,0.013033934264866084,0.0037673939277774672,0.0037673939277774672,0.0075347878555549344,0.02448806053055353,0.08580902703769011,0.025742708111307036,0.006435677027826758,0.041422986375187335,0.09321596866797016,0.005728547709551566,0.004166216516037503,0.0010415541290093758,0.0,0.0,0.05982330856996986,0.00540881153680061,0.008113217305200916,0.012244030265276769,0.0084766363374993,0.0018836969638887332,0.0084766363374993,0.01374012455647159,0.01374012455647159,0.008580902703769011,0.05695660626588257,0.025889366484492082,0.020711493187593667,0.005276375584979443,0.005276375584979443,0.021105502339917773,0.008793959308299074,0.008793959308299074,0.0015623311935140634,0.010617205725148493,0.004246882290059397,0.0,0.008113217305200916,0.10427147411892868,0.052618209070714204,0.0028255454458331,0.006592939373610567,0.0056510908916662,0.0028255454458331,0.02290020759411932,0.012871354055653516,0.029899461648216843
